text,category
Rice bowl mengalami jatuh ke lantai langsung saat at garnish station. Harus noted dalam daily waste report,CONTAMINATED
Sandwich club terkontaminasi hair during food assembly - wajib segera dibuang sesuai SOP,CONTAMINATED
Laporan: Saus tiram ditemukan terlewat 1 minggu dari expiry di in cooler cabinet. wajib segera dibuang sesuai SOP,EXPIRED
Laporan: Chicken stock ditemukan tidak terjual hari ini di prepped but unserved. wajib segera dibuang sesuai SOP,SURPLUS
Laporan: Ujung daun bawang ditemukan bagian tak terpakai dari prep di pada cutting board. disposal required immediately,PREP_WASTE
Kulit kentang bagian tak terpakai dari prep di sink area - noted dalam daily waste report,PREP_WASTE
Mayonaise kondisi sudah melewati MHD 2 minggu pada cold storage rack noted dalam daily waste report.,EXPIRED
"laporan staff shift: Ranting parsley terbuang saat pemotongan pada cutting board, disposal required immediately",PREP_WASTE
Laporan: Ayam segar ditemukan berjamur hijau kebiruan di di chiller utama. noted dalam daily waste report,SPOILED
Steak sapi ribeye kering berlebihan terlalu hard setelah oven baking - direject oleh kitchen manager,OVERCOOKED
Ayam segar berubah warna kehijauan di counter prep station - wajib segera dibuang sesuai SOP,SPOILED
Potongan wortel mengalami sisa trimming yang banyak saat di sink area. Harus direject oleh kitchen manager,PREP_WASTE
Laporan: Ikan salmon ditemukan berbau busuk tidak sedap di dalam freezer. noted dalam daily waste report,SPOILED
Laporan: Kentang goreng ditemukan kekuatan tekstur berubah keras di dari kompor main stove. direject oleh kitchen manager,OVERCOOKED
Laporan: Sayuran brokoli ditemukan kekuatan tekstur berubah keras di setelah oven baking. noted dalam daily waste report,OVERCOOKED
Laporan: Kulit kentang ditemukan sisa trimming yang banyak di di sink area. disposal required immediately,PREP_WASTE
Laporan: Mayonaise ditemukan terlewat 1 minggu dari expiry di in cooler cabinet. disposal required immediately,EXPIRED
Telur ayam kondisi berubah warna kehijauan dalam freezer noted dalam daily waste report.,SPOILED
Ketchup telah lewat expired date 3 hari in cooler cabinet - disposal required immediately,EXPIRED
"inspeksi menemukan Telur ayam berbau busuk tidak sedap di chiller utama, noted dalam daily waste report",SPOILED
"inspeksi menemukan Ikan salmon berubah warna kehijauan di chiller utama, harus dibuatkan waste log entry",SPOILED
Ketchup kondisi terlewat 1 minggu dari expiry in cooler cabinet noted dalam daily waste report.,EXPIRED
"inspeksi menemukan Saus tiram sudah melewati MHD 2 minggu di refrigerated section, direject oleh kitchen manager",EXPIRED
"laporan staff shift: Saus tiram expired date terlampaui di dry goods shelf, noted dalam daily waste report",EXPIRED
Noodle dish mengalami tercampur cleaning chemical spray saat di plating area. Harus disposal required immediately,CONTAMINATED
Soup tomato tersentuh paper towel kotor di service counter - wajib segera dibuang sesuai SOP,CONTAMINATED
Ayam grilled kekuatan tekstur berubah keras dari deep fryer - noted dalam daily waste report,OVERCOOKED
Laporan: Chicken stock ditemukan leftover setelah shift di prepped but unserved. direject oleh kitchen manager,SURPLUS
Grilled chicken breast mengalami tidak terjual hari ini saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
"catatan chef: Ikan cod fillet kering berlebihan terlalu hard dari kompor main stove, harus dibuatkan waste log entry",OVERCOOKED
Laporan: Rice bowl ditemukan tercampur cleaning chemical spray di at garnish station. harus dibuatkan waste log entry,CONTAMINATED
Steak sapi ribeye kondisi terlalu gosong kecoklatan setelah oven baking direject oleh kitchen manager.,OVERCOOKED
Sandwich club kondisi tercampur cleaning chemical spray di plating area disposal required immediately.,CONTAMINATED
Susu cream kondisi terlewat 1 minggu dari expiry di refrigerated section harus dibuatkan waste log entry.,EXPIRED
Minyak zaitun kondisi sudah melewati MHD 2 minggu in cooler cabinet disposal required immediately.,EXPIRED
Minyak zaitun kondisi expired date terlampaui di dry goods shelf harus dibuatkan waste log entry.,EXPIRED
"catatan chef: Batang asparagus sisa trimming yang banyak di prep station, direject oleh kitchen manager",PREP_WASTE
Fresh fruit salad kondisi leftover setelah shift after lunch rush harus dibuatkan waste log entry.,SURPLUS
"kondisi aktual: Ketchup expired date hari ini pada cold storage rack, wajib segera dibuang sesuai SOP",EXPIRED
Tahu segar berbau busuk tidak sedap di chiller utama - direject oleh kitchen manager,SPOILED
Salad Caesar mengalami terkontaminasi hair saat di plating area. Harus disposal required immediately,CONTAMINATED
Batang seledri mengalami excessive peeling waste saat di sink area. Harus harus dibuatkan waste log entry,PREP_WASTE
Laporan: Grilled chicken breast ditemukan excess production batch di in holding warmer. wajib segera dibuang sesuai SOP,SURPLUS
Batang seledri mengalami terbuang saat pemotongan saat di sink area. Harus harus dibuatkan waste log entry,PREP_WASTE
Keju cheddar kondisi sudah melewati MHD 2 minggu di refrigerated section harus dibuatkan waste log entry.,EXPIRED
" Steak sapi ribeye hangus kehitaman dari deep fryer, harus dibuatkan waste log entry",OVERCOOKED
Laporan: Tahu segar ditemukan berjamur hijau kebiruan di di rak pantry. disposal required immediately,SPOILED
Laporan: Telur ayam ditemukan berubah warna kehijauan di dalam freezer. disposal required immediately,SPOILED
"inspeksi menemukan Potongan wortel terbuang saat pemotongan during vegetable prep, disposal required immediately",PREP_WASTE
Tahu segar kondisi berlendir kekuningan di counter prep station direject oleh kitchen manager.,SPOILED
"laporan staff shift: Soup tomato tercampur cleaning chemical spray di plating area, wajib segera dibuang sesuai SOP",CONTAMINATED
Steak sapi ribeye mengalami kering berlebihan terlalu hard saat dari kompor main stove. Harus disposal required immediately,OVERCOOKED
Laporan: Noodle dish ditemukan tersentuh oleh hands bare di during food assembly. direject oleh kitchen manager,CONTAMINATED
Rice bowl kondisi terkontaminasi hair di plating area wajib segera dibuang sesuai SOP.,CONTAMINATED
Rice bowl kondisi tercampur cleaning chemical spray at garnish station noted dalam daily waste report.,CONTAMINATED
Noodle dish kondisi tersentuh oleh hands bare di plating area disposal required immediately.,CONTAMINATED
Rice pilaf kekuatan tekstur berubah keras dari deep fryer - wajib segera dibuang sesuai SOP,OVERCOOKED
Ranting parsley bagian tak terpakai dari prep during vegetable prep - direject oleh kitchen manager,PREP_WASTE
Laporan: Steamed broccoli ditemukan leftover setelah shift di prepped but unserved. wajib segera dibuang sesuai SOP,SURPLUS
" Sandwich club terkontaminasi hair di service counter, noted dalam daily waste report",CONTAMINATED
Ayam segar mengalami berbau busuk tidak sedap saat di dry storage. Harus harus dibuatkan waste log entry,SPOILED
Laporan: Minyak zaitun ditemukan telah lewat expired date 3 hari di in cooler cabinet. noted dalam daily waste report,EXPIRED
Rice pilaf mengalami kekuatan tekstur berubah keras saat setelah oven baking. Harus disposal required immediately,OVERCOOKED
Sandwich club mengalami jatuh ke lantai langsung saat during food assembly. Harus direject oleh kitchen manager,CONTAMINATED
Soup tomato terkontaminasi hair at garnish station - direject oleh kitchen manager,CONTAMINATED
" Mayonaise expired date hari ini di refrigerated section, disposal required immediately",EXPIRED
"kondisi aktual: Kentang goreng hangus kehitaman dari deep fryer, noted dalam daily waste report",OVERCOOKED
Laporan: Kulit kentang ditemukan excessive peeling waste di di sink area. direject oleh kitchen manager,PREP_WASTE
" Kulit kentang over-trimmed during prep di prep station, noted dalam daily waste report",PREP_WASTE
"laporan staff shift: Steak sapi ribeye terlalu gosong kecoklatan grilled on BBQ, disposal required immediately",OVERCOOKED
Noodle dish kondisi tersentuh oleh hands bare di service counter disposal required immediately.,CONTAMINATED
" Mayonaise expired date hari ini in cooler cabinet, disposal required immediately",EXPIRED
Steak sapi ribeye kondisi keras sekali terlalu overdone dari deep fryer direject oleh kitchen manager.,OVERCOOKED
Laporan: Ikan salmon ditemukan berlendir keputihan di di chiller utama. direject oleh kitchen manager,SPOILED
Chicken stock mengalami tidak terjual hari ini saat in holding warmer. Harus disposal required immediately,SURPLUS
Saus tiram mengalami expired date hari ini saat pada cold storage rack. Harus harus dibuatkan waste log entry,EXPIRED
Noodle dish kondisi jatuh ke lantai langsung di plating area noted dalam daily waste report.,CONTAMINATED
Ketchup mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus wajib segera dibuang sesuai SOP,EXPIRED
Portion rice mengalami tidak terjual hari ini saat in holding warmer. Harus wajib segera dibuang sesuai SOP,SURPLUS
"kondisi aktual: Keju cheddar expired date terlampaui pada cold storage rack, noted dalam daily waste report",EXPIRED
Potongan wortel kondisi terbuang saat pemotongan during vegetable prep harus dibuatkan waste log entry.,PREP_WASTE
Sandwich club jatuh ke lantai langsung at garnish station - disposal required immediately,CONTAMINATED
"catatan chef: Grilled chicken breast excess production batch end of dinner service, wajib segera dibuang sesuai SOP",SURPLUS
"laporan staff shift: Noodle dish tersentuh paper towel kotor di service counter, direject oleh kitchen manager",CONTAMINATED
Noodle dish mengalami tercampur cleaning chemical spray saat di service counter. Harus harus dibuatkan waste log entry,CONTAMINATED
Laporan: Potongan wortel ditemukan excessive peeling waste di di prep station. harus dibuatkan waste log entry,PREP_WASTE
Ujung daun bawang over-trimmed during prep di sink area - disposal required immediately,PREP_WASTE
"inspeksi menemukan Kentang goreng terlalu gosong kecoklatan grilled on BBQ, direject oleh kitchen manager",OVERCOOKED
Ujung daun bawang kondisi excessive peeling waste di sink area noted dalam daily waste report.,PREP_WASTE
Minyak zaitun expired date hari ini di refrigerated section - disposal required immediately,EXPIRED
Tahu segar kondisi berbau busuk tidak sedap dalam freezer noted dalam daily waste report.,SPOILED
"kondisi aktual: Noodle dish jatuh ke lantai langsung at garnish station, wajib segera dibuang sesuai SOP",CONTAMINATED
Potongan wortel kondisi over-trimmed during prep di prep station direject oleh kitchen manager.,PREP_WASTE
Soup tomato jatuh ke lantai langsung di service counter - noted dalam daily waste report,CONTAMINATED
Laporan: Susu cream ditemukan expired date hari ini di di dry goods shelf. harus dibuatkan waste log entry,EXPIRED
Batang asparagus kondisi bagian tak terpakai dari prep pada cutting board wajib segera dibuang sesuai SOP.,PREP_WASTE
Ujung daun bawang over-trimmed during prep during vegetable prep - harus dibuatkan waste log entry,PREP_WASTE
Batang asparagus mengalami over-trimmed during prep saat di sink area. Harus disposal required immediately,PREP_WASTE
Salad Caesar tercampur cleaning chemical spray at garnish station - harus dibuatkan waste log entry,CONTAMINATED
Tahu segar mengalami berubah warna kehijauan saat di dry storage. Harus disposal required immediately,SPOILED
Tahu segar berlendir kekuningan di rak pantry - harus dibuatkan waste log entry,SPOILED
Ikan salmon kondisi berlendir keputihan dalam freezer disposal required immediately.,SPOILED
Mayonaise mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus noted dalam daily waste report,EXPIRED
Rice pilaf kering berlebihan terlalu hard dari kompor main stove - direject oleh kitchen manager,OVERCOOKED
Batang seledri terbuang saat pemotongan pada cutting board - harus dibuatkan waste log entry,PREP_WASTE
"laporan staff shift: Chicken stock tidak tersentuh customer prepped but unserved, noted dalam daily waste report",SURPLUS
Batang seledri kondisi sisa trimming yang banyak di prep station disposal required immediately.,PREP_WASTE
Sandwich club kondisi jatuh ke lantai langsung di service counter wajib segera dibuang sesuai SOP.,CONTAMINATED
Mayonaise sudah melewati MHD 2 minggu di refrigerated section - wajib segera dibuang sesuai SOP,EXPIRED
Ikan cod fillet kondisi terlalu gosong kecoklatan dari kompor main stove disposal required immediately.,OVERCOOKED
Ketchup sudah melewati MHD 2 minggu pada cold storage rack - disposal required immediately,EXPIRED
"catatan chef: Ikan salmon berjamur hijau kebiruan di counter prep station, direject oleh kitchen manager",SPOILED
Laporan: Kulit kentang ditemukan terbuang saat pemotongan di di prep station. noted dalam daily waste report,PREP_WASTE
Laporan: Ayam grilled ditemukan hangus kehitaman di dari kompor main stove. disposal required immediately,OVERCOOKED
Steamed broccoli mengalami over-prepared untuk service saat in holding warmer. Harus direject oleh kitchen manager,SURPLUS
Laporan: Rice pilaf ditemukan hangus kehitaman di grilled on BBQ. wajib segera dibuang sesuai SOP,OVERCOOKED
Noodle dish tersentuh paper towel kotor di service counter - noted dalam daily waste report,CONTAMINATED
Rice bowl kondisi jatuh ke lantai langsung di service counter harus dibuatkan waste log entry.,CONTAMINATED
"kondisi aktual: Steak sapi ribeye terlalu gosong kecoklatan dari kompor main stove, noted dalam daily waste report",OVERCOOKED
Rice pilaf kondisi hangus kehitaman setelah oven baking wajib segera dibuang sesuai SOP.,OVERCOOKED
Laporan: Steamed broccoli ditemukan over-prepared untuk service di prepped but unserved. harus dibuatkan waste log entry,SURPLUS
Ketchup mengalami expired date hari ini saat pada cold storage rack. Harus harus dibuatkan waste log entry,EXPIRED
