image_id,category,skin_type,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lighting_condition,description,hygiene_note
SKIN_HAND_0481,HAND,FAIR_2,226.0,213.0,198.0,8.781314452540867,8.007773655096425,6.317667723861858,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0284,HAND,FAIR_2,232.0,225.0,200.0,6.550080051369772,8.144795710851103,6.119483284039536,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0219,FACE,FAIR_1,244.0,230.0,210.0,2.4207235909501152,2.501753845160894,2.456566243852173,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0378,FACE,FAIR_2,235.0,221.0,204.0,2.4792573396252817,2.1639745083828696,2.363938020249445,NORMAL,"Terang, terbakar",Hand washing required
SKIN_HAND_0226,HAND,FAIR_2,233.0,218.0,191.0,6.997782885203549,8.751369182530718,5.276673668142241,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0027,HAND,FAIR_1,239.0,235.0,205.0,8.275580227204854,6.700307984542427,6.222076643296419,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0455,FACE,FAIR_2,239.0,218.0,210.0,3.0023780920196734,4.060786396338363,1.726899627812124,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0438,HAND,FAIR_1,244.0,222.0,208.0,6.937292281452002,7.143239154949521,6.179145579265508,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0452,FACE,FAIR_1,255.0,225.0,206.0,2.590531337856341,2.7618416133668493,2.4500028451696676,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0365,HAND,FAIR_2,228.0,216.0,200.0,7.133351577119849,5.4864816930144436,3.9206103534072847,BRIGHT,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0230,HAND,FAIR_1,241.0,221.0,208.0,9.457171481696278,6.172882411584985,4.835354956064052,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0038,HAND,FAIR_1,249.0,220.0,205.0,7.321891456195694,7.0081693452373495,4.992932498573521,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0466,FACE,FAIR_3,225.0,208.0,183.0,3.637721113427057,2.9752677903476066,2.5385060496349547,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0375,HAND,FAIR_2,241.0,220.0,203.0,6.378750508466077,8.597302378731623,5.472361641472917,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0470,HAND,FAIR_2,232.0,223.0,201.0,7.516564245998329,7.293694788708755,5.286349674679695,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0468,FACE,FAIR_2,248.0,217.0,202.0,3.2556761158001923,2.011172195064475,3.4248795226512856,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_FACE_0351,FACE,FAIR_2,240.0,220.0,205.0,2.586941628172875,2.149397868114362,2.01334575479925,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0205,FACE,FAIR_1,252.0,229.0,206.0,3.1868436062537233,2.209517899724102,1.9528174799393,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0342,FACE,FAIR_3,238.0,211.0,185.0,2.809763277922892,3.2343414163241935,2.383763697004029,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0195,HAND,FAIR_3,225.0,215.0,180.0,7.517502507627539,7.220427453724602,5.206138180924569,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0355,FACE,FAIR_3,235.0,201.0,185.0,4.048638966085391,3.192861704692861,1.8387131830390206,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0365,FACE,FAIR_2,250.0,215.0,202.0,2.9130088431682473,1.7189953273294716,2.6996479527432244,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0004,FACE,FAIR_3,230.0,212.0,190.0,2.972720266591642,3.167760437064452,2.5114146514854965,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0470,FACE,FAIR_3,238.0,205.0,191.0,3.529367526384438,2.7785243469193235,2.4684960819945796,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0331,FACE,FAIR_3,229.0,213.0,189.0,3.0454243763384556,2.6086131606910006,2.0072928658612827,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0080,FACE,FAIR_2,240.0,219.0,207.0,3.5570349202983285,2.8550328199657287,2.0044645788017563,DIM,"Terang, terbakar",Hand washing required
SKIN_FACE_0469,FACE,FAIR_3,241.0,204.0,188.0,1.7966951388379422,2.359604614123398,2.3691898859316867,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0163,HAND,FAIR_1,245.0,227.0,203.0,7.69972006411073,5.9047323557919995,6.766628235085218,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0409,FACE,FAIR_1,250.0,233.0,201.0,2.7266704605159013,2.913450893225154,2.7809017078945004,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0153,HAND,FAIR_3,224.0,209.0,195.0,5.8370573644151245,8.58998618948787,6.686088962467734,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0302,FACE,FAIR_3,226.0,205.0,184.0,1.9897875864186336,2.874628941734485,2.5640391438343775,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0494,FACE,FAIR_1,250.0,230.0,208.0,3.1126359253222935,3.1430593150595727,2.0927332954289413,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0256,FACE,FAIR_3,240.0,207.0,184.0,1.673770074711205,2.1493782045618217,2.2422972561521424,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0112,HAND,FAIR_3,222.0,213.0,200.0,7.521754452202125,7.4941557667890395,4.843150951472504,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0227,HAND,FAIR_3,230.0,201.0,191.0,8.03453067706073,5.945945803230308,5.406617884109172,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0189,FACE,FAIR_2,236.0,218.0,195.0,4.241786345608822,2.860763155761796,2.112154027906023,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0104,HAND,FAIR_2,225.0,211.0,209.0,7.753923232906692,7.874085330525,4.300968234404223,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0422,HAND,FAIR_3,229.0,209.0,200.0,7.934643678258826,6.17902640485338,7.394939894006477,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0420,HAND,FAIR_3,218.0,202.0,198.0,8.391314851205998,6.682080248550082,5.504094303236659,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0251,FACE,FAIR_1,254.0,228.0,209.0,3.069913693584309,1.7463166492150008,2.1708343796300746,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0087,FACE,FAIR_1,244.0,233.0,208.0,2.5098454200713345,2.392512497322224,2.0155347919020454,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0281,FACE,FAIR_1,251.0,236.0,203.0,3.388679194746864,2.988047145509774,2.1580500586747777,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0173,FACE,FAIR_1,255.0,227.0,202.0,3.30690429714109,2.376203607294305,1.9563630368783702,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0120,HAND,FAIR_2,225.0,211.0,205.0,5.442001995290216,6.372367807917494,5.970877114678249,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0054,HAND,FAIR_1,241.0,227.0,212.0,8.843528664004062,6.701466819676408,5.519360872948212,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0152,HAND,FAIR_1,248.0,231.0,207.0,6.2270577965381975,5.516565239793831,4.94411016420789,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0404,HAND,FAIR_3,218.0,211.0,197.0,7.432200985434647,4.7251843840801895,4.848998846032639,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0446,FACE,FAIR_2,247.0,216.0,199.0,2.6589984477371047,3.023181276992322,1.764401952111969,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_HAND_0208,HAND,FAIR_1,236.0,229.0,203.0,5.989017236019447,6.152277329027851,8.148561172045799,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0159,FACE,FAIR_2,243.0,216.0,199.0,3.40442685634683,3.6709729917056846,2.379475905487833,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0344,FACE,FAIR_3,238.0,211.0,185.0,3.01696423644262,2.0940043788343905,2.450800624374513,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0263,FACE,FAIR_3,229.0,208.0,180.0,2.9139626954712217,2.60381080324864,1.956458652887058,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0009,HAND,FAIR_1,248.0,232.0,208.0,8.49693568983188,9.12140851690073,6.295974214218508,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0308,FACE,FAIR_2,250.0,227.0,203.0,2.8620371193772525,2.846623101903882,1.8709802886117006,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0037,HAND,FAIR_1,241.0,223.0,211.0,8.714872667352425,6.1204570998006655,5.463392091328526,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0453,HAND,FAIR_1,249.0,220.0,202.0,6.200660353886833,7.039788285143629,6.3316825956381635,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0152,FACE,FAIR_1,246.0,231.0,215.0,3.5472338803628527,2.1363070761761334,1.9481387099011345,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0254,HAND,FAIR_2,241.0,212.0,201.0,8.376190336736958,8.300500718760842,5.36119147046498,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_HAND_0304,HAND,FAIR_1,252.0,231.0,212.0,7.714081526893761,7.896743921782642,7.633394277127864,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0247,FACE,FAIR_1,255.0,222.0,204.0,4.86239142425397,2.504907416880966,2.4479299168323654,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0072,FACE,FAIR_2,236.0,223.0,207.0,2.3880170381953536,2.204616386831201,2.117290883891402,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_FACE_0124,FACE,FAIR_3,231.0,211.0,182.0,3.6844208961052987,2.926298525100024,1.9872173545238812,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0233,FACE,FAIR_1,255.0,224.0,203.0,3.7695433791135526,2.0346535661404195,1.780922062965391,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0392,FACE,FAIR_3,235.0,208.0,191.0,3.0775687258079887,2.4473305637964993,2.3116440655638724,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0263,HAND,FAIR_2,235.0,222.0,204.0,7.549224408754431,6.267910804675779,6.71852569109579,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0111,FACE,FAIR_1,255.0,231.0,202.0,2.6049388095072685,3.5110031012358514,2.1692630882489077,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0298,HAND,FAIR_1,246.0,232.0,202.0,8.210562838925949,6.287183014256354,4.572220974268596,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0415,HAND,FAIR_1,245.0,232.0,203.0,7.720290838526615,8.403159348163355,6.753361006847502,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0151,HAND,FAIR_3,225.0,204.0,199.0,8.228978318059536,7.3207426865274625,5.406356817724917,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0289,FACE,FAIR_1,246.0,222.0,212.0,3.2437265934556425,2.5248541538939118,2.2434053739832702,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0141,FACE,FAIR_1,244.0,236.0,215.0,3.5141726000942946,2.5723747212165615,2.6939684179605803,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0390,FACE,FAIR_1,249.0,228.0,211.0,3.2455354513577954,2.631460067603905,1.7847653432323742,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0051,FACE,FAIR_3,226.0,210.0,195.0,3.0361265213336344,2.323513615600742,1.7191956776245778,DIM,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0387,FACE,FAIR_3,230.0,203.0,197.0,3.4669511220912366,2.83082794308938,1.8870315877972135,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0489,HAND,FAIR_2,236.0,223.0,196.0,8.208887955441496,7.553483389584451,5.076255252390037,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0148,HAND,FAIR_1,238.0,229.0,212.0,10.345769600813883,7.375847388165508,4.7012208626529715,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0147,HAND,FAIR_2,236.0,214.0,200.0,7.224861823528396,6.525665715804028,4.569844210692029,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0221,FACE,FAIR_1,254.0,237.0,213.0,3.0293173583414497,2.874050810816432,2.0202767965273636,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0432,FACE,FAIR_1,255.0,228.0,214.0,3.7064272162902028,2.656323164797599,1.9854397233442702,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0240,FACE,FAIR_1,255.0,235.0,203.0,2.8666749932736977,2.9585863621280795,2.395952809695195,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0160,FACE,FAIR_1,245.0,234.0,203.0,3.535425853082424,2.8300244885671,1.5349269698753343,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0349,HAND,FAIR_1,247.0,224.0,204.0,6.078385711071607,5.915435792612108,7.491204738505559,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0464,HAND,FAIR_3,223.0,215.0,186.0,9.82444013439868,6.614359989790795,4.182372476202859,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0326,HAND,FAIR_3,228.0,204.0,198.0,6.671859666607021,7.744994301524769,4.552237094938675,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0187,HAND,FAIR_1,235.0,229.0,212.0,5.120792302078419,8.06171960677563,6.998467905692606,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0124,HAND,FAIR_1,237.0,222.0,202.0,8.6504002134605,8.146109750341253,6.547431083747483,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0354,FACE,FAIR_3,240.0,205.0,183.0,3.0226385499906807,2.8554411905419284,1.908769736649986,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0109,FACE,FAIR_3,231.0,206.0,181.0,2.8151834891837555,2.235505515062695,2.3065925006671946,DIM,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0144,HAND,FAIR_2,240.0,214.0,191.0,8.469815616147923,8.504723831594628,6.837442801990357,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0459,FACE,FAIR_3,231.0,208.0,200.0,3.9074920592206546,2.6755985133190876,2.7473349110943706,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0198,HAND,FAIR_2,230.0,223.0,206.0,9.00574706710246,8.58282214840061,5.021976697633754,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0110,FACE,FAIR_1,248.0,225.0,209.0,3.1094909119903247,1.9729106556438745,1.7112044054711872,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0280,HAND,FAIR_1,250.0,221.0,208.0,6.849241916341195,6.639666376518755,5.392853656754101,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0294,HAND,FAIR_2,227.0,217.0,205.0,8.887873730974142,8.690433726734128,6.523437647272396,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0401,HAND,FAIR_2,234.0,222.0,203.0,9.556976982611927,5.945370136310895,5.495813322629291,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0123,HAND,FAIR_2,235.0,224.0,202.0,7.667281843411939,5.94134084866811,5.565070089565571,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0184,HAND,FAIR_3,224.0,215.0,187.0,6.720141886106604,6.685688206316385,6.097701105518562,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0203,HAND,FAIR_2,241.0,218.0,205.0,8.242721280346458,7.9877590599194805,6.927112430706807,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0439,HAND,FAIR_3,225.0,213.0,190.0,6.439282483213782,6.932283579064164,5.915949454158608,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0247,HAND,FAIR_3,226.0,201.0,183.0,7.8534238560576854,7.195150465117198,4.928675692558423,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0416,HAND,FAIR_2,228.0,219.0,210.0,8.023786704204156,6.622747753790404,6.0998134563549105,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0433,FACE,FAIR_2,245.0,211.0,193.0,3.8939629787868806,3.3329770916439525,2.095384837396606,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0266,FACE,FAIR_2,235.0,221.0,202.0,3.1007298774604233,2.8718983626785053,2.320694374639562,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0407,FACE,FAIR_2,237.0,228.0,190.0,3.29006008000339,3.195910814947994,2.0710876017456092,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0336,FACE,FAIR_1,255.0,231.0,215.0,4.025732401986454,2.6972805261728516,2.3784585897095973,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0388,FACE,FAIR_3,223.0,210.0,189.0,4.6899968294837535,2.406885826516502,1.8347880781048218,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0130,HAND,FAIR_2,240.0,220.0,195.0,8.18037754884486,6.465541497763603,6.455997587263798,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0138,FACE,FAIR_2,245.0,222.0,191.0,2.893800951237492,2.4319122578061805,3.1772935316789277,DIM,"Terang, terbakar",Hand washing required
SKIN_HAND_0403,HAND,FAIR_1,243.0,229.0,211.0,9.5270777713637,6.6304396489797135,6.714938187299415,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0285,FACE,FAIR_1,253.0,234.0,214.0,2.7786231243399344,2.983652044951899,2.7297708444501283,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0271,FACE,FAIR_3,227.0,210.0,197.0,2.6069601337501944,2.474066930711172,2.4680070609358347,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0236,FACE,FAIR_1,254.0,230.0,215.0,2.679954805656216,2.739520500124106,2.479974903624219,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0414,FACE,FAIR_3,229.0,208.0,198.0,2.839587561649624,3.068174009609815,2.4782012574306824,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0220,HAND,FAIR_2,242.0,222.0,202.0,6.293481955569979,6.195997165180536,4.725682465098051,DIM,"Terang, terbakar",Hand washing required
SKIN_FACE_0142,FACE,FAIR_3,236.0,217.0,189.0,3.0593801281536934,2.9474702379548403,1.5851253408512411,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0416,FACE,FAIR_2,251.0,212.0,206.0,1.6020625274636393,2.567513452570629,2.498568934874897,BRIGHT,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0253,FACE,FAIR_2,243.0,223.0,208.0,2.7508336190516047,2.6535105325510187,1.9516378814323527,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0307,FACE,FAIR_2,241.0,215.0,194.0,2.6751186408316405,2.8590115674393033,1.8132910652524452,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0420,FACE,FAIR_3,227.0,203.0,198.0,3.0704401795589176,2.379750366905313,1.3251340522760624,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0125,FACE,FAIR_2,234.0,226.0,197.0,2.810225505261492,2.8423828521566823,3.06853181824745,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0375,FACE,FAIR_2,244.0,224.0,191.0,3.393971608311499,2.3964857752377764,2.120671424639437,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0261,FACE,FAIR_2,252.0,218.0,194.0,3.2652536201758524,1.960283172809847,2.582651770473242,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0387,HAND,FAIR_3,223.0,203.0,184.0,10.099063454486895,6.577134959728127,7.199832307481311,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0473,FACE,FAIR_2,250.0,227.0,205.0,3.8279519705675527,2.5850646525417775,2.643462950501248,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0010,FACE,FAIR_1,252.0,228.0,212.0,2.7840369384934034,2.3609166072772556,1.7868555683030556,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0268,HAND,FAIR_1,244.0,226.0,208.0,6.921115456570758,5.2148398096048645,5.130111533826696,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0320,FACE,FAIR_1,247.0,237.0,215.0,4.365963042864816,3.6623043553749626,1.976847272008075,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0442,HAND,FAIR_1,241.0,234.0,215.0,7.709474576656871,7.701578644726763,7.12311186191585,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0497,HAND,FAIR_3,221.0,212.0,187.0,9.352718993321506,6.543338545916626,5.355630054285741,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0113,HAND,FAIR_3,226.0,206.0,194.0,10.04716435679196,6.198757040193575,6.787570280502378,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0192,FACE,FAIR_2,235.0,220.0,209.0,3.809395970567919,2.383438619059087,2.665594602936781,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_HAND_0233,HAND,FAIR_2,240.0,221.0,199.0,6.220354441685715,8.398473454123286,4.391154164201077,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0370,FACE,FAIR_1,252.0,229.0,203.0,2.2411792403276642,3.0488175409238782,2.4349662375878385,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0108,FACE,FAIR_1,253.0,223.0,212.0,3.8220738692285883,2.9604824211228005,1.6443421880473328,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0172,FACE,FAIR_1,249.0,222.0,202.0,3.9036629712505295,3.183525177229093,2.1314180283789486,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0374,HAND,FAIR_2,228.0,213.0,202.0,7.151357108593621,6.28686603933325,5.544268539021312,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0482,FACE,FAIR_1,255.0,230.0,209.0,3.4943683924773223,2.3191580360057955,3.0078808410926547,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0343,FACE,FAIR_3,227.0,208.0,184.0,2.254533635443148,2.181527539801459,2.467170547823457,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0234,HAND,FAIR_2,231.0,221.0,200.0,8.258392874773698,8.716008381219375,6.2528033410402095,DIM,"Terang, terbakar",Hand washing required
SKIN_FACE_0286,FACE,FAIR_3,237.0,204.0,187.0,2.454692674706921,2.6139837764973404,2.326627735835242,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0177,FACE,FAIR_2,247.0,212.0,190.0,3.5970977298333535,3.044488166371677,2.3936318440317743,DIM,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0318,HAND,FAIR_1,239.0,226.0,214.0,6.548993029057963,8.423788800100098,6.647225437027451,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0149,FACE,FAIR_1,255.0,232.0,213.0,2.9511636722719503,1.887136812844878,2.367366668974362,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0411,HAND,FAIR_2,241.0,214.0,191.0,9.257633459638239,6.215567978823463,5.966046318814135,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0399,FACE,FAIR_2,237.0,220.0,203.0,3.0411249879804516,2.5504399783184772,2.211096220911328,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0210,FACE,FAIR_3,232.0,212.0,185.0,4.341756010493886,3.628704120087292,1.85225038363863,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0359,HAND,FAIR_1,242.0,226.0,208.0,5.408505197856755,6.633307440069121,6.985594605684923,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0259,HAND,FAIR_2,241.0,214.0,210.0,7.888168713934795,8.26436724810625,5.494161572658152,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0245,FACE,FAIR_2,243.0,216.0,206.0,3.6109055332824314,3.1034545862866225,2.943892329549758,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0128,FACE,FAIR_1,255.0,230.0,205.0,3.753891740063086,3.2520852532072912,2.1340827149391144,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0133,FACE,FAIR_1,248.0,235.0,211.0,2.071354210805934,2.691430313830919,1.7157795224101435,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0283,HAND,FAIR_3,228.0,211.0,182.0,5.278162108819753,8.373421822327254,6.223573088108088,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0377,HAND,FAIR_2,236.0,211.0,209.0,6.882090716555454,5.561038374087259,7.014557331190252,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0385,HAND,FAIR_3,220.0,210.0,191.0,8.711013305706102,6.579899575775826,5.717971639793319,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0225,HAND,FAIR_3,225.0,207.0,198.0,5.974785210602528,5.994973570599935,6.045055611858872,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0454,FACE,FAIR_1,255.0,233.0,200.0,2.8854892000591272,2.8236284217126064,2.361988926554015,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0315,FACE,FAIR_3,225.0,217.0,191.0,2.4023438925781107,3.070080608738556,1.6294916617311461,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0473,HAND,FAIR_2,233.0,218.0,207.0,8.323436242290573,6.934819864862787,6.088685046022059,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
