text,category
"Reject ikan bakar rica-rica 10 porsi, overproduksi sisa persiapan siang yang tidak habis malam ini",SURPLUS
saus bechamel keju terlalu lama di wajan penggorengan hingga gosong pahit di grill station.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi di holding cabinet pemanas.,SURPLUS
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui di rak dry store.,EXPIRED
nasi putih dan aneka lauk pauk stok porsi matang berlebih karena prediksi tamu meleset di area room service.,SURPLUS
Kondisi saus bechamel keju: gosong hitam legam karena api grill terlalu besar,OVERCOOKED
lemak brisket sisa pemotongan daging hasil trimming kotor persiapan menu steak malam,PREP_WASTE
lemak berlebih dan urat keras hasil trimming kotor persiapan menu steak malam di area pastry preparation.,PREP_WASTE
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di lantai kitchen line.,CONTAMINATED
potongan daging wagyu MB7 terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di dekat tempat cuci piring pot wash.,CONTAMINATED
susu UHT full cream 1 liter lewat masa kadaluarsa 5 hari tidak boleh dipakai masak di rak dry store.,EXPIRED
tomat merah busuk basah dan mengeluarkan cairan lendir bau menyengat di kulkas walk-in.,SPOILED
kulit wortel dan bonggol brokoli sisa pemotongan rapi agar bentuk plating seragam di meja butchery daging.,PREP_WASTE
susu UHT full cream 1 liter melewati masa kadaluwarsa resmi dari distributor supplier saat rotasi stok FIFO.,EXPIRED
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi pada meja banquet hall.,SURPLUS
kulit wortel dan bonggol brokoli sisa proses fillet untuk menu ikan bakar banquet pada station vegetable prep.,PREP_WASTE
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan di pick-up table waiter.,CONTAMINATED
"adonan puff pastry beku expired date tercantum 12 September 2026 sudah terlampaui, buang segera",EXPIRED
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk pada rak chiller bawah.,CONTAMINATED
tomat merah hancur lembek mencair dan berbau busuk tidak layak konsumsi di chiller 1.,SPOILED
Kondisi potongan daging wagyu MB7: kemasukan rambut staff dapur saat proses plating makanan,CONTAMINATED
tomat merah berbau belerang busuk dan mengeluarkan cairan keruh saat dicek quality control pagi.,SPOILED
Waste log: sirup vanilla kemasan jatuh tempo tanggal expired pabrik kemarin sore,EXPIRED
lemak berlebih dan urat keras sisa pembersihan dan pemotongan persiapan sup pagi di area pastry preparation.,PREP_WASTE
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir di kulkas walk-in.,SPOILED
sup buntut kuah rempah 15 porsi sisa menu promo lunch siang yang berlebih dan tidak terjual di display showcase pastry.,SURPLUS
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci pada area penyimpanan kering.,CONTAMINATED
